Time Step,Throughput,Avg Waiting Time,Avg Stop Time,Stop Count,Fairness,Stability (Speed deviation)
112,0.0,3.0,0.02,3,0.8,1.556
113,0.0,3.0,0.02,3,0.8,1.549
114,0.0,3.0,0.02,3,0.8,1.542
115,0.0,3.0,0.02,3,0.8,1.535
116,0.0,3.0,0.02,3,0.8,1.528
117,0.0,3.0,0.02,3,0.8,1.522
118,0.0,3.0,0.02,3,0.8,1.515
119,0.0,3.0,0.02,3,0.8,1.509
120,0.0,3.0,0.02,3,0.8,1.503
121,0.0,3.0,0.02,3,0.8,1.497
122,0.0,3.0,0.02,3,0.8,1.49
123,0.0,3.0,0.02,3,0.8,1.484
124,0.0,3.0,0.02,3,0.8,1.478
125,0.0,3.0,0.02,3,0.8,1.472
126,0.0,3.0,0.02,3,0.8,1.467
127,0.0,3.0,0.02,3,0.8,1.461
128,0.0,3.0,0.02,3,0.8,1.455
129,0.0,3.0,0.02,3,0.8,1.449
130,0.0,3.0,0.02,3,0.8,1.444
131,0.0,3.04,0.02,3,0.8,1.438
132,0.0,3.04,0.02,3,0.8,1.433
133,0.0,3.04,0.02,3,0.8,1.427
134,0.0,3.04,0.02,3,0.8,1.422
135,0.0,3.04,0.02,3,0.8,1.417
136,0.0,3.04,0.02,3,0.8,1.412
137,0.0,3.04,0.02,3,0.8,1.406
138,0.0,3.04,0.02,3,0.8,1.401
139,0.0,3.04,0.02,3,0.8,1.396
140,0.0,3.04,0.02,3,0.8,1.391
141,0.0,3.04,0.02,3,0.8,1.386
142,0.0,3.04,0.02,3,0.8,1.381
143,0.0,3.04,0.02,3,0.8,1.377
144,0.0,3.04,0.02,3,0.8,1.372
145,0.0,3.04,0.02,3,0.8,1.367
146,0.0,3.04,0.02,3,0.8,1.362
147,0.0,3.04,0.02,3,0.8,1.358
148,0.0,3.04,0.02,3,0.8,1.353
149,0.0,3.04,0.02,3,0.8,1.349
150,0.0,3.04,0.02,3,0.8,1.344
151,0.0,3.04,0.02,3,0.8,1.34
152,0.0,3.04,0.02,3,0.8,1.335
153,0.0,3.04,0.02,3,0.8,1.331
154,0.0,3.04,0.02,3,0.8,1.327
155,0.0,3.04,0.02,3,0.8,1.322
156,0.0,3.04,0.02,3,0.8,1.318
157,0.0,3.04,0.02,3,0.8,1.314
158,0.0,3.04,0.02,3,0.8,1.31
159,0.0,3.04,0.02,3,0.8,1.306
160,0.0,3.04,0.02,3,0.8,1.301
161,0.0,3.04,0.02,3,0.8,1.297
162,0.0,3.04,0.02,3,0.8,1.293
163,0.0,3.04,0.02,3,0.8,1.289
164,0.0,3.04,0.02,3,0.8,1.285
165,0.0,3.04,0.02,3,0.8,1.282
166,0.0,3.04,0.02,3,0.8,1.278
167,0.0,3.04,0.02,3,0.8,1.274
168,0.0,3.04,0.02,3,0.8,1.27
169,0.0,3.04,0.02,3,0.8,1.266
170,0.0,3.04,0.02,3,0.8,1.263
171,0.0,3.04,0.02,3,0.8,1.259
172,0.0,3.04,0.02,3,0.8,1.255
173,0.0,3.04,0.02,3,0.8,1.252
174,0.0,3.04,0.02,3,0.8,1.248
175,0.0,3.04,0.02,3,0.8,1.244
176,0.0,3.04,0.02,3,0.8,1.241
177,0.0,3.04,0.02,3,0.8,1.237
178,0.0,3.04,0.02,3,0.8,1.234
179,0.0,3.04,0.02,3,0.8,1.23
180,0.0,3.04,0.02,3,0.8,1.227
181,0.0,3.04,0.02,3,0.8,1.224
182,0.0,3.04,0.02,3,0.8,1.22
183,0.0,3.04,0.02,3,0.8,1.217
184,0.0,3.04,0.02,3,0.8,1.214
185,0.0,3.04,0.02,3,0.8,1.21
186,0.0,3.04,0.02,3,0.8,1.207
187,0.0,3.04,0.02,3,0.8,1.204
188,0.0,3.04,0.02,3,0.8,1.201
189,0.0,3.04,0.02,3,0.8,1.197
190,0.0,3.04,0.02,3,0.8,1.194
191,0.0,3.04,0.02,3,0.8,1.191
192,0.0,3.04,0.02,3,0.8,1.188
193,0.0,3.04,0.02,3,0.8,1.185
194,0.0,3.04,0.02,3,0.8,1.182
195,0.0,3.04,0.02,3,0.8,1.179
196,0.0,3.04,0.02,3,0.8,1.176
197,0.0,3.04,0.02,3,0.8,1.173
198,0.0,3.04,0.02,3,0.8,1.17
199,0.0,3.04,0.02,3,0.8,1.167
200,0.0,3.04,0.02,3,0.8,1.164
201,0.0,3.04,0.02,3,0.8,1.161
202,0.0,3.04,0.02,3,0.8,1.158
203,0.0,3.04,0.02,3,0.8,1.155
204,0.0,3.04,0.02,3,0.8,1.153
205,0.0,3.04,0.02,3,0.8,1.15
206,0.0,3.04,0.02,3,0.8,1.147
207,0.0,3.04,0.02,3,0.8,1.144
208,0.0,3.04,0.02,3,0.8,1.141
209,0.0,3.04,0.02,3,0.8,1.139
210,0.0,3.04,0.02,3,0.8,1.136
211,0.0,3.04,0.02,3,0.8,1.133
212,0.0,3.04,0.02,3,0.8,1.131
213,0.0,3.04,0.02,3,0.8,1.128
214,0.0,3.04,0.02,3,0.8,1.125
215,0.0,3.04,0.02,3,0.8,1.123
216,0.0,3.04,0.02,3,0.8,1.12
217,0.0,3.04,0.02,3,0.8,1.118
218,0.0,3.04,0.02,3,0.8,1.115
219,0.0,3.04,0.02,3,0.8,1.112
220,0.0,3.04,0.02,3,0.8,1.11
221,0.0,3.04,0.02,3,0.8,1.107
222,0.0,3.04,0.02,3,0.8,1.105
223,0.0,3.04,0.02,3,0.8,1.102
224,0.0,3.04,0.02,3,0.8,1.1
225,0.0,3.04,0.02,3,0.8,1.097
226,0.0,3.04,0.02,3,0.8,1.095
227,0.0,3.04,0.02,3,0.8,1.093
228,0.0,3.04,0.02,3,0.8,1.09
229,0.0,3.04,0.02,3,0.8,1.088
230,0.0,3.04,0.02,3,0.8,1.085
231,0.0,3.04,0.02,3,0.8,1.083
232,0.0,3.04,0.02,3,0.8,1.081
233,0.0,3.04,0.02,3,0.8,1.078
234,0.0,3.04,0.02,3,0.8,1.076
235,0.0,3.04,0.02,3,0.8,1.074
236,0.0,3.04,0.02,3,0.8,1.072
237,0.0,3.04,0.02,3,0.8,1.069
238,0.0,3.04,0.02,3,0.8,1.067
239,0.0,3.04,0.02,3,0.8,1.065
240,0.0,3.04,0.02,3,0.8,1.063
241,0.0,3.04,0.02,3,0.8,1.06
242,0.0,3.04,0.02,3,0.8,1.058
243,0.0,3.04,0.02,3,0.8,1.056
244,0.0,3.04,0.02,3,0.8,1.054
245,0.0,3.04,0.02,3,0.8,1.052
246,0.0,3.04,0.02,3,0.8,1.05
247,0.0,3.04,0.02,3,0.8,1.047
248,0.0,3.04,0.02,3,0.8,1.045
249,0.0,3.04,0.02,3,0.8,1.043
250,0.0,3.04,0.02,3,0.8,1.041
251,0.0,3.04,0.02,3,0.8,1.039
252,0.0,3.04,0.02,3,0.8,1.037
253,0.0,3.04,0.02,3,0.8,1.035
254,0.0,3.04,0.02,3,0.8,1.033
255,0.0,3.04,0.02,3,0.8,1.031
256,0.0,3.04,0.02,3,0.8,1.029
257,0.0,3.04,0.02,3,0.8,1.027
258,0.0,3.04,0.02,3,0.8,1.025
259,0.0,3.04,0.02,3,0.8,1.023
260,0.0,3.04,0.02,3,0.8,1.021
261,0.0,3.04,0.02,3,0.8,1.019
262,0.0,3.04,0.02,3,0.8,1.017
263,0.0,3.04,0.02,3,0.8,1.015
264,0.0,3.04,0.02,3,0.8,1.013
265,0.0,3.04,0.02,3,0.8,1.011
266,0.0,3.04,0.02,3,0.8,1.009
267,0.0,3.04,0.02,3,0.8,1.007
268,0.0,3.04,0.02,3,0.8,1.006
269,0.0,3.04,0.02,3,0.8,1.004
270,0.0,3.04,0.02,3,0.8,1.002
271,0.0,3.04,0.02,3,0.8,1.0
272,0.0,3.04,0.02,3,0.8,0.998
273,0.0,3.04,0.02,3,0.8,0.996
274,0.0,3.04,0.02,3,0.8,0.995
275,0.0,3.04,0.02,3,0.8,0.993
276,0.0,3.04,0.02,3,0.8,0.991
277,0.0,3.04,0.02,3,0.8,0.989
278,0.0,3.04,0.02,3,0.8,0.987
279,0.0,3.04,0.02,3,0.8,0.986
280,0.0,3.04,0.02,3,0.8,0.984
281,0.0,3.04,0.02,3,0.8,0.982
282,0.0,3.04,0.02,3,0.8,0.98
283,0.0,3.04,0.02,3,0.8,0.979
284,0.0,3.04,0.02,3,0.8,0.977
285,0.0,3.04,0.02,3,0.8,0.975
286,0.0,3.04,0.02,3,0.8,0.973
287,0.0,3.04,0.02,3,0.8,0.972
288,0.0,3.04,0.02,3,0.8,0.97
289,0.0,3.04,0.02,3,0.8,0.968
290,0.0,3.04,0.02,3,0.8,0.967
291,0.0,3.04,0.02,3,0.8,0.965
292,0.0,3.04,0.02,3,0.8,0.963
293,0.0,3.04,0.02,3,0.96,0.962
294,0.0,3.04,0.02,3,0.96,0.96
295,0.0,3.04,0.02,3,0.96,0.958
296,0.0,3.04,0.02,3,0.96,0.957
297,0.0,3.04,0.02,3,0.96,0.955
298,0.0,3.04,0.02,3,0.96,0.954
299,0.0,3.04,0.02,3,0.96,0.952
300,0.0,3.04,0.02,3,0.96,0.95
301,0.0,3.04,0.02,3,0.96,0.949
302,0.0,3.04,0.02,3,0.96,0.947
303,0.0,3.04,0.02,3,0.96,0.946
304,0.0,3.04,0.02,3,0.96,0.944
305,0.0,3.04,0.02,3,0.96,0.943
306,0.0,3.04,0.02,3,0.96,0.941
307,0.0,3.04,0.02,3,0.96,0.94
308,0.0,3.04,0.02,3,0.96,0.938
309,0.0,3.04,0.02,3,0.96,0.936
310,0.0,3.04,0.02,3,0.96,0.935
311,0.0,3.04,0.02,3,0.96,0.933
312,0.0,3.04,0.02,3,0.96,0.932
313,0.0,3.04,0.02,3,0.96,0.93
314,0.0,3.04,0.02,3,0.96,0.929
315,0.0,3.04,0.02,3,0.96,0.928
316,0.0,3.04,0.02,3,0.96,0.926
317,0.0,3.04,0.02,3,0.96,0.925
318,0.0,3.04,0.02,3,0.96,0.923
319,0.0,3.04,0.02,3,0.96,0.922
320,0.0,3.04,0.02,3,0.96,0.92
321,0.0,3.04,0.02,3,0.96,0.919
322,0.0,3.04,0.02,3,0.96,0.917
323,0.0,3.04,0.02,3,0.96,0.916
324,0.0,3.04,0.02,3,0.96,0.915
325,0.0,3.04,0.02,3,0.96,0.913
326,0.0,3.04,0.02,3,0.96,0.912
327,0.0,3.04,0.02,3,0.96,0.91
328,0.0,3.04,0.02,3,0.96,0.909
329,0.0,3.04,0.02,3,0.96,0.908
330,0.0,3.04,0.02,3,0.96,0.906
331,0.0,3.04,0.02,3,0.96,0.905
332,0.0,3.04,0.02,3,0.96,0.903
333,0.0,3.04,0.02,3,0.96,0.902
334,0.0,3.04,0.02,3,0.96,0.901
335,0.0,3.04,0.02,3,0.96,0.899
336,0.0,3.04,0.02,3,0.96,0.898
337,0.0,3.04,0.02,3,0.96,0.897
338,0.0,3.04,0.02,3,0.96,0.895
339,0.0,3.04,0.02,3,0.96,0.894
340,0.0,3.04,0.02,3,0.96,0.893
341,0.0,3.04,0.02,3,0.96,0.891
342,0.0,3.04,0.02,3,0.96,0.89
343,0.0,3.04,0.02,3,0.96,0.889
344,0.0,3.04,0.02,3,0.96,0.888
345,0.0,3.04,0.02,3,0.96,0.886
346,0.0,3.04,0.02,3,0.96,0.885
347,0.0,3.04,0.02,3,0.96,0.884
348,0.0,3.04,0.02,3,0.96,0.882
349,0.0,3.04,0.02,3,0.96,0.881
350,0.0,3.04,0.02,3,0.96,0.88
351,0.0,3.04,0.02,3,0.96,0.879
352,0.0,3.04,0.02,3,0.96,0.877
353,0.0,3.04,0.02,3,0.96,0.876
354,0.0,3.04,0.02,3,0.96,0.875
355,0.0,3.04,0.02,3,0.96,0.874
356,0.0,3.04,0.02,3,0.96,0.872
357,0.0,3.04,0.02,3,0.96,0.871
358,0.0,3.04,0.02,3,0.96,0.87
359,0.0,3.04,0.02,3,0.96,0.869
360,0.0,3.04,0.02,3,0.96,0.868
361,0.0,3.04,0.02,3,0.96,0.866
362,0.0,3.04,0.02,3,0.96,0.865
363,0.0,3.04,0.02,3,0.96,0.864
364,0.0,3.04,0.02,3,0.96,0.863
365,0.0,3.04,0.02,3,0.96,0.862
366,0.0,3.04,0.02,3,0.96,0.86
367,0.0,3.04,0.02,3,0.96,0.859
368,0.0,3.04,0.02,3,0.96,0.858
369,0.0,3.04,0.02,3,0.96,0.857
370,0.0,3.04,0.02,3,0.96,0.856
371,0.0,3.04,0.02,3,0.96,0.855
372,0.0,3.04,0.02,3,0.96,0.854
373,0.0,3.04,0.02,3,0.96,0.852
374,0.0,3.04,0.02,3,0.96,0.851
375,0.0,3.04,0.02,3,0.96,0.85
376,0.0,3.04,0.02,3,0.96,0.849
377,0.0,3.04,0.02,3,0.96,0.848
378,0.0,3.04,0.02,3,0.96,0.847
379,0.0,3.04,0.02,3,0.96,0.846
380,0.0,3.04,0.02,3,0.96,0.844
381,0.0,3.04,0.02,3,0.96,0.843
382,0.0,3.04,0.02,3,0.96,0.842
383,0.0,3.04,0.02,3,0.96,0.841
384,0.0,3.04,0.02,3,0.96,0.84
385,0.0,3.04,0.02,3,0.96,0.839
386,0.0,3.04,0.02,3,0.96,0.838
387,0.0,3.04,0.02,3,0.96,0.837
388,0.0,3.04,0.02,3,0.96,0.836
389,0.0,3.04,0.02,3,0.96,0.835
390,0.0,3.04,0.02,3,0.96,0.834
391,0.0,3.04,0.02,3,0.96,0.833
392,0.0,3.04,0.02,3,0.96,0.831
393,0.0,3.04,0.02,3,0.96,0.83
394,0.0,3.04,0.02,3,0.96,0.829
395,0.0,3.04,0.02,3,0.96,0.828
396,0.0,3.04,0.02,3,0.96,0.827
397,0.0,3.04,0.02,3,0.96,0.826
398,0.0,3.04,0.02,3,0.96,0.825
399,0.0,3.04,0.02,3,0.96,0.824
400,0.0,3.04,0.02,3,0.96,0.823
401,0.0,3.04,0.02,3,0.96,0.822
402,0.0,3.04,0.02,3,0.96,0.821
403,0.0,3.04,0.02,3,0.96,0.82
404,0.0,3.04,0.02,3,0.96,0.819
405,0.0,3.04,0.02,3,0.96,0.818
406,0.0,3.04,0.02,3,0.96,0.817
407,0.0,3.04,0.02,3,0.96,0.816
408,0.0,3.04,0.02,3,0.96,0.815
409,0.0,3.04,0.02,3,0.96,0.814
410,0.0,3.04,0.02,3,0.96,0.813
411,0.0,3.04,0.02,3,0.96,0.812
412,0.0,3.04,0.02,3,0.96,0.811
413,0.0,3.04,0.02,3,0.96,0.81
414,0.0,3.04,0.02,3,0.96,0.809
415,0.0,3.04,0.02,3,0.96,0.808
416,0.0,3.04,0.02,3,0.96,0.807
417,0.0,3.04,0.02,3,0.96,0.806
418,0.0,3.04,0.02,3,0.96,0.805
419,0.0,3.04,0.02,3,0.96,0.804
420,0.0,3.04,0.02,3,0.96,0.803
421,0.0,3.04,0.02,3,0.96,0.802
422,0.0,3.04,0.02,3,0.96,0.801
423,0.0,3.04,0.02,3,0.96,0.8
424,0.0,3.04,0.02,3,0.96,0.799
425,0.0,3.04,0.02,3,0.96,0.799
426,0.0,3.04,0.02,3,0.96,0.798
427,0.0,3.04,0.02,3,0.96,0.797
428,0.0,3.04,0.02,3,0.96,0.796
429,0.0,3.04,0.02,3,0.96,0.795
430,0.0,3.04,0.02,3,0.96,0.794
431,0.0,3.04,0.02,3,0.96,0.793
432,0.0,3.04,0.02,3,0.96,0.792
433,0.0,3.04,0.02,3,0.96,0.791
434,0.0,3.04,0.02,3,0.96,0.79
435,0.0,3.04,0.02,3,0.96,0.789
436,0.0,3.04,0.02,3,0.96,0.788
437,0.0,3.04,0.02,3,0.96,0.787
438,0.0,3.04,0.02,3,0.96,0.787
439,0.0,3.04,0.02,3,0.96,0.786
440,0.0,3.04,0.02,3,0.96,0.785
441,0.0,3.04,0.02,3,0.96,0.784
442,0.0,3.04,0.02,3,0.96,0.783
443,0.0,3.04,0.02,3,0.96,0.782
444,0.0,3.04,0.02,3,0.96,0.781
445,0.0,3.04,0.02,3,0.96,0.78
446,0.0,3.04,0.02,3,0.96,0.78
447,0.0,3.04,0.02,3,0.96,0.779
448,0.0,3.04,0.02,3,0.96,0.778
449,0.0,3.04,0.02,3,0.96,0.777
450,0.0,3.04,0.02,3,0.96,0.776
451,0.0,3.04,0.02,3,0.96,0.775
452,0.0,3.04,0.02,3,0.96,0.774
453,0.0,3.04,0.02,3,0.96,0.773
454,0.0,3.04,0.02,3,0.96,0.773
455,0.0,3.04,0.02,3,0.96,0.772
456,0.0,3.04,0.02,3,0.96,0.771
457,0.0,3.04,0.02,3,0.96,0.77
458,0.0,3.04,0.02,3,0.96,0.769
459,0.0,3.04,0.02,3,0.96,0.768
460,0.0,3.04,0.02,3,0.96,0.768
461,0.0,3.04,0.02,3,0.96,0.767
462,0.0,3.04,0.02,3,0.96,0.766
463,0.0,3.04,0.02,3,0.96,0.765
464,0.0,3.04,0.02,3,0.96,0.764
465,0.0,3.04,0.02,3,0.96,0.763
466,0.0,3.04,0.02,3,0.96,0.763
467,0.0,3.04,0.02,3,0.96,0.762
468,0.0,3.04,0.02,3,0.96,0.761
469,0.0,3.04,0.02,3,0.96,0.76
470,0.0,3.04,0.02,3,0.96,0.759
471,0.0,3.04,0.02,3,0.96,0.759
472,0.0,3.04,0.02,3,0.96,0.758
473,0.0,3.04,0.02,3,0.96,0.757
474,0.0,3.04,0.02,3,0.96,0.756
475,0.0,3.04,0.02,3,0.96,0.755
476,0.0,3.04,0.02,3,0.96,0.755
477,0.0,3.04,0.02,3,0.96,0.754
478,0.0,3.04,0.02,3,0.96,0.753
479,0.0,3.04,0.02,3,0.96,0.752
480,0.0,3.04,0.02,3,0.96,0.751
481,0.0,3.04,0.02,3,0.96,0.751
482,0.0,3.04,0.02,3,0.96,0.75
483,0.0,3.04,0.02,3,0.96,0.749
484,0.0,3.04,0.02,3,0.96,0.748
485,0.0,3.04,0.02,3,0.96,0.748
486,0.0,3.04,0.02,3,0.96,0.747
487,0.0,3.04,0.02,3,0.96,0.746
488,0.0,3.04,0.02,3,0.96,0.745
489,0.0,3.04,0.02,3,0.96,0.744
490,0.0,3.04,0.02,3,0.96,0.744
491,0.0,3.04,0.02,3,0.96,0.743
492,0.0,3.04,0.02,3,0.96,0.742
493,0.0,3.04,0.02,3,0.96,0.741
494,0.0,3.04,0.02,3,0.96,0.741
495,0.0,3.04,0.02,3,0.96,0.74
496,0.0,3.04,0.02,3,0.96,0.739
497,0.0,3.04,0.02,3,0.96,0.738
498,0.0,3.04,0.02,3,0.96,0.738
499,0.0,3.04,0.02,3,0.96,0.737
500,0.0,3.04,0.02,3,0.96,0.736
501,0.0,3.04,0.02,3,0.96,0.735
502,0.0,3.04,0.02,3,0.96,0.735
503,0.0,3.04,0.02,3,0.96,0.734
504,0.0,3.04,0.02,3,0.96,0.733
505,0.0,3.04,0.02,3,0.96,0.733
506,0.0,3.04,0.02,3,0.96,0.732
507,0.0,3.04,0.02,3,0.96,0.731
508,0.0,3.04,0.02,3,0.96,0.73
509,0.0,3.04,0.02,3,0.96,0.73
510,0.0,3.04,0.02,3,0.96,0.729
511,0.0,3.04,0.02,3,0.96,0.728
512,0.0,3.04,0.02,3,0.96,0.728
513,0.0,3.04,0.02,3,0.96,0.727
514,0.0,3.04,0.02,3,0.96,0.726
515,0.0,3.04,0.02,3,0.96,0.725
516,0.0,3.04,0.02,3,0.96,0.725
517,0.0,3.04,0.02,3,0.96,0.724
518,0.0,3.03,0.02,3,0.96,0.723
519,0.0,3.03,0.02,3,0.96,0.723
520,0.0,3.03,0.02,3,0.96,0.722
521,0.0,3.03,0.02,3,0.96,0.721
522,0.0,3.03,0.02,3,0.96,0.721
523,0.0,3.03,0.02,3,0.96,0.72
524,0.0,3.03,0.02,3,0.96,0.719
525,0.0,3.03,0.02,3,0.96,0.718
526,0.0,3.03,0.02,3,0.96,0.718
527,0.0,3.03,0.02,3,0.96,0.717
528,0.0,3.03,0.02,3,0.96,0.716
529,0.0,3.03,0.02,3,0.96,0.716
530,0.0,3.03,0.02,3,0.96,0.715
531,0.0,3.03,0.02,3,0.96,0.714
532,0.0,3.03,0.02,3,0.96,0.714
533,0.0,3.03,0.02,3,0.96,0.713
534,0.0,3.03,0.02,3,0.96,0.712
535,0.0,3.03,0.02,3,0.96,0.712
536,0.0,3.03,0.02,3,0.96,0.711
537,0.0,3.03,0.02,3,0.96,0.71
538,0.0,3.03,0.02,3,0.96,0.71
539,0.0,3.03,0.02,3,0.96,0.709
540,0.0,3.03,0.02,3,0.96,0.708
541,0.0,3.03,0.02,3,0.96,0.708
542,0.0,3.03,0.02,3,0.96,0.707
543,0.0,3.03,0.02,3,0.96,0.706
544,0.0,3.03,0.02,3,0.96,0.706
545,0.0,3.03,0.02,3,0.96,0.705
546,0.0,3.03,0.02,3,0.96,0.705
547,0.0,3.03,0.02,3,0.96,0.704
548,0.0,3.03,0.02,3,0.96,0.703
549,0.0,3.03,0.02,3,0.96,0.703
550,0.0,3.03,0.02,3,0.96,0.702
551,0.0,3.03,0.02,3,0.96,0.701
552,0.0,3.03,0.02,3,0.96,0.701
553,0.0,3.03,0.02,3,0.96,0.7
554,0.0,3.03,0.02,3,0.96,0.699
555,0.0,3.03,0.02,3,0.96,0.699
556,0.0,3.03,0.02,3,0.96,0.698
557,0.0,3.03,0.02,3,0.96,0.698
558,0.0,3.03,0.02,3,0.96,0.697
559,0.0,3.03,0.02,3,0.96,0.696
560,0.0,3.03,0.02,3,0.96,0.696
561,0.0,3.03,0.02,3,0.96,0.695
562,0.0,3.03,0.02,3,0.96,0.694
563,0.0,3.03,0.02,3,0.96,0.694
564,0.0,3.03,0.02,3,0.96,0.693
565,0.0,3.03,0.02,3,0.96,0.693
566,0.0,3.03,0.02,3,0.96,0.692
567,0.0,3.03,0.02,3,0.96,0.691
568,0.0,3.03,0.02,3,0.96,0.691
569,0.0,3.03,0.02,3,0.96,0.69
570,0.0,3.03,0.02,3,0.96,0.69
571,0.0,3.03,0.02,3,0.96,0.689
572,0.0,3.03,0.02,3,0.96,0.688
573,0.0,3.03,0.02,3,0.96,0.688
574,0.0,3.03,0.02,3,0.96,0.687
575,0.0,3.03,0.02,3,0.96,0.687
576,0.0,3.03,0.02,3,0.96,0.803
577,0.0,3.03,0.02,3,0.96,0.802
578,0.0,3.03,0.02,3,0.96,0.801
