Time Step,Throughput,Avg Waiting Time,Avg Stop Time,Stop Count,Fairness,Stability (Speed deviation)
191,0.0,3.04,0.03,6,0.8,2.419
192,0.0,3.04,0.03,6,0.8,2.414
193,0.0,3.04,0.03,6,0.8,2.409
194,0.0,3.04,0.03,6,0.8,2.404
195,0.0,3.04,0.03,6,0.8,2.399
196,0.0,3.04,0.03,6,0.8,2.394
197,0.0,3.04,0.03,6,0.8,2.389
198,0.0,3.04,0.03,6,0.8,2.384
199,0.0,3.04,0.03,6,0.8,2.379
200,0.0,3.04,0.03,6,0.8,2.374
201,0.0,3.04,0.03,6,0.8,2.369
202,0.0,3.04,0.03,6,0.8,2.364
203,0.0,3.04,0.03,6,0.8,2.359
204,0.0,3.04,0.03,6,0.8,2.355
205,0.0,3.04,0.03,6,0.8,2.35
206,0.0,3.04,0.03,6,0.8,2.345
207,0.0,3.04,0.03,6,0.8,2.341
208,0.0,3.04,0.03,6,0.8,2.336
209,0.0,3.04,0.03,6,0.8,2.331
210,0.0,3.04,0.03,6,0.8,2.327
211,0.0,3.04,0.03,6,0.8,2.322
212,0.0,3.04,0.03,6,0.8,2.318
213,0.0,3.04,0.03,6,0.8,2.313
214,0.0,3.04,0.03,6,0.8,2.309
215,0.0,3.04,0.03,6,0.8,2.305
216,0.0,3.04,0.03,6,0.8,2.3
217,0.0,3.04,0.03,6,0.8,2.296
218,0.0,3.04,0.03,6,0.8,2.292
219,0.0,3.04,0.03,6,0.8,2.288
220,0.0,3.04,0.03,6,0.8,2.283
221,0.0,3.04,0.03,6,0.8,2.279
222,0.0,3.04,0.03,6,0.8,2.275
223,0.0,3.04,0.03,6,0.8,2.271
224,0.0,3.04,0.03,6,0.8,2.267
225,0.0,3.04,0.03,6,0.8,2.263
226,0.0,3.04,0.03,6,0.8,2.259
227,0.0,3.04,0.03,6,0.8,2.255
228,0.0,3.04,0.03,6,0.8,2.251
229,0.0,3.04,0.03,6,0.8,2.247
230,0.0,3.04,0.03,6,0.8,2.243
231,0.0,3.04,0.03,6,0.8,2.239
232,0.0,3.04,0.03,6,0.8,2.235
233,0.0,3.04,0.03,6,0.8,2.231
234,0.0,3.04,0.03,6,0.8,2.227
235,0.0,3.04,0.03,6,0.8,2.224
236,0.0,3.04,0.03,6,0.8,2.22
237,0.0,3.04,0.03,6,0.8,2.216
238,0.0,3.04,0.03,6,0.8,2.212
239,0.0,3.04,0.03,6,0.8,2.208
240,0.0,3.04,0.03,6,0.8,2.203
241,0.0,3.04,0.03,6,0.8,2.199
242,0.0,3.04,0.03,6,0.8,2.194
243,0.0,3.04,0.03,6,0.8,2.19
244,0.0,3.04,0.03,6,0.8,2.185
245,0.0,3.04,0.03,6,0.8,2.181
246,0.0,3.04,0.03,6,0.8,2.176
247,0.0,3.04,0.03,6,0.8,2.172
248,0.0,3.04,0.03,6,0.8,2.167
249,0.0,3.04,0.03,6,0.8,2.163
250,0.0,3.04,0.03,6,0.8,2.159
251,0.0,3.04,0.03,6,0.8,2.154
252,0.0,3.04,0.03,6,0.8,2.15
253,0.0,3.04,0.03,6,0.8,2.146
254,0.0,3.04,0.03,6,0.8,2.142
255,0.0,3.04,0.03,6,0.8,2.137
256,0.0,3.04,0.03,6,0.8,2.133
257,0.0,3.04,0.03,6,0.8,2.129
258,0.0,3.04,0.03,6,0.8,2.125
259,0.0,3.04,0.03,6,0.8,2.121
260,0.0,3.04,0.03,6,0.8,2.117
261,0.0,3.04,0.03,6,0.8,2.113
262,0.0,3.04,0.03,6,0.8,2.109
263,0.0,3.04,0.03,6,0.8,2.105
264,0.0,3.04,0.03,6,0.8,2.101
265,0.0,3.04,0.03,6,0.8,2.097
266,0.0,3.04,0.03,6,0.8,2.093
267,0.0,3.04,0.03,6,0.8,2.089
268,0.0,3.04,0.03,6,0.8,2.085
269,0.0,3.04,0.03,6,0.8,2.081
270,0.0,3.04,0.03,6,0.8,2.077
271,0.0,3.04,0.03,6,0.8,2.073
272,0.0,3.04,0.03,6,0.8,2.07
273,0.0,3.04,0.03,6,0.8,2.066
274,0.0,3.04,0.03,6,0.8,2.062
275,0.0,3.04,0.03,6,0.8,2.058
276,0.0,3.04,0.03,6,0.8,2.055
277,0.0,3.04,0.03,6,0.8,2.051
278,0.0,3.04,0.03,6,0.8,2.047
279,0.0,3.04,0.03,6,0.8,2.043
280,0.0,3.04,0.03,6,0.8,2.04
281,0.0,3.04,0.03,6,0.8,2.036
282,0.0,3.04,0.03,6,0.8,2.033
283,0.0,3.04,0.03,6,0.8,2.029
284,0.0,3.04,0.03,6,0.8,2.025
285,0.0,3.04,0.03,6,0.8,2.022
286,0.0,3.04,0.03,6,0.8,2.018
287,0.0,3.04,0.03,6,0.8,2.015
288,0.0,3.04,0.03,6,0.8,2.011
289,0.0,3.04,0.03,6,0.8,2.008
290,0.0,3.04,0.03,6,0.8,2.004
291,0.0,3.04,0.03,6,0.8,2.001
292,0.0,3.04,0.03,6,0.8,1.997
293,0.0,3.04,0.03,6,0.8,1.994
294,0.0,3.04,0.03,6,0.8,1.991
295,0.0,3.04,0.03,6,0.74,1.987
296,0.0,3.04,0.03,6,0.74,1.984
297,0.0,3.04,0.03,6,0.74,1.981
298,0.0,3.04,0.03,6,0.74,1.977
299,0.0,3.04,0.03,6,0.74,1.974
300,0.0,3.04,0.03,6,0.74,1.971
301,0.0,3.04,0.03,6,0.74,1.967
302,0.0,3.04,0.03,6,0.74,1.964
303,0.0,3.04,0.03,6,0.74,1.961
304,0.0,3.04,0.03,6,0.74,1.958
305,0.0,3.04,0.03,6,0.74,1.954
306,0.0,3.04,0.03,6,0.74,1.951
307,0.0,3.04,0.03,6,0.74,1.948
308,0.0,3.04,0.03,6,0.74,1.945
309,0.0,3.04,0.03,6,0.74,1.942
310,0.0,3.04,0.03,6,0.74,1.939
311,0.0,3.04,0.03,6,0.74,1.935
312,0.0,3.04,0.03,6,0.74,1.932
313,0.0,3.04,0.03,6,0.74,1.929
314,0.0,3.04,0.03,6,0.74,1.926
315,0.0,3.06,0.03,6,0.74,1.923
316,0.0,3.06,0.03,6,0.74,1.92
317,0.0,3.06,0.03,6,0.74,1.917
318,0.0,3.06,0.03,6,0.74,1.914
319,0.0,3.06,0.03,6,0.74,1.911
320,0.0,3.06,0.03,6,0.74,1.908
321,0.0,3.06,0.03,6,0.74,1.905
322,0.0,3.06,0.03,6,0.74,1.902
323,0.0,3.06,0.03,6,0.74,1.899
324,0.0,3.06,0.03,6,0.74,1.896
325,0.0,3.06,0.03,6,0.74,1.893
326,0.0,3.06,0.03,6,0.74,1.89
327,0.0,3.06,0.03,6,0.74,1.888
328,0.0,3.06,0.03,6,0.74,1.885
329,0.0,3.06,0.03,6,0.74,1.882
330,0.0,3.06,0.03,6,0.74,1.879
331,0.0,3.06,0.03,6,0.74,1.915
332,0.0,3.06,0.03,6,0.74,1.912
333,0.0,3.06,0.03,6,0.74,1.909
334,0.0,3.06,0.03,6,0.74,1.906
335,0.0,3.06,0.03,6,0.74,1.904
336,0.0,3.06,0.03,6,0.74,1.901
337,0.0,3.06,0.03,6,0.73,1.898
338,0.0,3.06,0.03,6,0.73,1.895
339,0.0,3.06,0.03,6,0.73,1.892
340,0.0,3.06,0.03,6,0.73,1.89
341,0.0,3.06,0.03,6,0.73,1.887
342,0.0,3.06,0.03,6,0.73,1.884
343,0.0,3.06,0.03,6,0.73,1.881
344,0.0,3.06,0.03,6,0.73,1.879
345,0.0,3.06,0.03,6,0.73,1.897
346,0.0,3.06,0.03,6,0.73,1.894
347,0.0,3.06,0.03,6,0.73,1.892
348,0.0,3.06,0.03,6,0.73,1.889
349,0.0,3.06,0.03,6,0.73,1.886
350,0.0,3.06,0.03,6,0.73,1.884
351,0.0,3.06,0.03,6,0.73,1.881
352,0.0,3.06,0.03,6,0.73,1.878
353,0.0,3.06,0.03,6,0.73,1.876
354,0.0,3.06,0.03,6,0.73,1.873
355,0.0,3.06,0.03,6,0.73,1.87
356,0.0,3.06,0.03,6,0.73,1.868
357,0.0,3.06,0.03,6,0.73,1.865
358,0.0,3.06,0.03,6,0.73,1.863
359,0.0,3.06,0.03,6,0.73,1.872
360,0.0,3.06,0.03,6,0.73,1.869
361,0.0,3.06,0.03,6,0.73,1.866
362,0.0,3.06,0.03,6,0.73,1.864
363,0.0,3.06,0.03,6,0.73,1.861
364,0.0,3.06,0.03,6,0.73,1.859
365,0.0,3.06,0.03,6,0.73,1.856
366,0.0,3.06,0.03,6,0.73,1.854
367,0.0,3.06,0.03,6,0.73,1.851
368,0.0,3.06,0.03,6,0.73,1.849
369,0.0,3.06,0.03,6,0.73,1.846
370,0.0,3.06,0.03,6,0.73,1.844
371,0.0,3.06,0.03,6,0.73,1.841
372,0.0,3.06,0.03,6,0.73,1.839
373,0.0,3.06,0.03,6,0.73,1.843
374,0.0,3.06,0.03,6,0.73,1.84
375,0.0,3.06,0.03,6,0.73,1.838
376,0.0,3.06,0.03,6,0.73,1.835
377,0.0,3.06,0.03,6,0.73,1.833
378,0.0,3.06,0.03,6,0.73,1.831
379,0.0,3.06,0.03,6,0.73,1.828
380,0.0,3.06,0.03,6,0.73,1.826
381,0.0,3.06,0.03,6,0.73,1.823
382,0.0,3.06,0.03,6,0.73,1.821
383,0.0,3.06,0.03,6,0.73,1.819
384,0.0,3.06,0.03,6,0.73,1.816
385,0.0,3.06,0.03,6,0.73,1.814
386,0.0,3.06,0.03,6,0.73,1.812
387,0.0,3.06,0.03,6,0.73,1.813
388,0.0,3.06,0.03,6,0.73,1.811
389,0.0,3.06,0.03,6,0.73,1.808
390,0.0,3.06,0.03,6,0.73,1.806
391,0.0,3.06,0.03,6,0.73,1.804
392,0.0,3.06,0.03,6,0.73,1.801
393,0.0,3.06,0.03,6,0.73,1.799
394,0.0,3.06,0.03,6,0.73,1.797
395,0.0,3.06,0.03,6,0.73,1.795
396,0.0,3.06,0.03,6,0.73,1.792
397,0.0,3.06,0.03,6,0.73,1.79
398,0.0,3.06,0.03,6,0.73,1.788
399,0.0,3.06,0.03,6,0.73,1.786
400,0.0,3.06,0.03,6,0.73,1.783
401,0.0,3.06,0.03,6,0.73,1.783
402,0.0,3.06,0.03,6,0.73,1.781
403,0.0,3.06,0.03,6,0.73,1.779
404,0.0,3.06,0.03,6,0.73,1.777
405,0.0,3.06,0.03,6,0.73,1.774
406,0.0,3.06,0.03,6,0.73,1.772
407,0.0,3.06,0.03,6,0.73,1.77
408,0.0,3.06,0.03,6,0.73,1.768
409,0.0,3.06,0.03,6,0.73,1.766
410,0.0,3.06,0.03,6,0.74,1.764
411,0.0,3.06,0.03,6,0.74,1.761
412,0.0,3.06,0.03,6,0.74,1.759
413,0.0,3.06,0.03,6,0.74,1.757
414,0.0,3.06,0.03,6,0.74,1.755
415,0.0,3.06,0.03,6,0.74,1.754
416,0.0,3.06,0.03,6,0.74,1.752
417,0.0,3.06,0.03,6,0.74,1.75
418,0.0,3.06,0.03,6,0.74,1.748
419,0.0,3.06,0.03,6,0.74,1.746
420,0.0,3.06,0.03,6,0.74,1.744
421,0.0,3.06,0.03,6,0.74,1.742
422,0.0,3.06,0.03,6,0.74,1.74
423,0.0,3.06,0.03,6,0.74,1.738
424,0.0,3.06,0.03,6,0.74,1.735
425,0.0,3.06,0.03,6,0.69,1.733
426,0.0,3.06,0.03,6,0.69,1.731
427,0.0,3.06,0.03,6,0.69,1.729
428,0.0,3.06,0.03,6,0.69,1.727
429,0.0,3.06,0.03,6,0.69,1.726
430,0.0,3.06,0.03,6,0.69,1.724
431,0.0,3.06,0.03,6,0.69,1.722
432,0.0,3.06,0.03,6,0.69,1.72
433,0.0,3.06,0.03,6,0.69,1.718
434,0.0,3.06,0.03,6,0.69,1.716
435,0.0,3.06,0.03,6,0.69,1.714
436,0.0,3.06,0.03,6,0.69,1.712
437,0.0,3.06,0.03,6,0.69,1.71
438,0.0,3.06,0.03,6,0.69,1.708
439,0.0,3.06,0.03,6,0.69,1.706
440,0.0,3.06,0.03,6,0.69,1.704
441,0.0,3.06,0.03,6,0.69,1.702
442,0.0,3.06,0.03,6,0.69,1.7
443,0.0,3.06,0.03,6,0.69,1.699
444,0.0,3.06,0.03,6,0.69,1.697
445,0.0,3.06,0.03,6,0.69,1.695
446,0.0,3.06,0.03,6,0.69,1.693
447,0.0,3.06,0.03,6,0.69,1.691
448,0.0,3.06,0.03,6,0.69,1.689
449,0.0,3.06,0.03,6,0.69,1.688
450,0.0,3.06,0.03,6,0.69,1.686
451,0.0,3.06,0.03,6,0.69,1.684
452,0.0,3.06,0.03,6,0.69,1.682
453,0.0,3.06,0.03,6,0.69,1.68
454,0.0,3.06,0.03,6,0.69,1.678
455,0.0,3.06,0.03,6,0.69,1.676
456,0.0,3.06,0.03,6,0.69,1.675
457,0.0,3.06,0.03,6,0.69,1.673
458,0.0,3.06,0.03,6,0.69,1.671
459,0.0,3.06,0.03,6,0.69,1.669
460,0.0,3.06,0.03,6,0.69,1.667
461,0.0,3.06,0.03,6,0.69,1.666
462,0.0,3.06,0.03,6,0.69,1.664
463,0.0,3.06,0.03,6,0.69,1.662
464,0.0,3.06,0.03,6,0.69,1.66
465,0.0,3.06,0.03,6,0.69,1.659
466,0.0,3.06,0.03,6,0.69,1.657
467,0.0,3.06,0.03,6,0.69,1.655
468,0.0,3.06,0.03,6,0.69,1.653
469,0.0,3.06,0.03,6,0.69,1.651
470,0.0,3.06,0.03,6,0.69,1.65
471,0.0,3.06,0.03,6,0.69,1.648
472,0.0,3.06,0.03,6,0.69,1.646
473,0.0,3.06,0.03,6,0.69,1.645
474,0.0,3.06,0.03,6,0.69,1.643
475,0.0,3.05,0.03,6,0.69,1.641
476,0.0,3.05,0.03,6,0.69,1.639
477,0.0,3.05,0.03,6,0.69,1.638
478,0.0,3.05,0.03,6,0.69,1.636
479,0.0,3.05,0.03,6,0.69,1.634
480,0.0,3.05,0.03,6,0.69,1.633
481,0.0,3.05,0.03,6,0.69,1.631
482,0.0,3.05,0.03,6,0.69,1.629
483,0.0,3.05,0.03,6,0.69,1.627
484,0.0,3.05,0.03,6,0.69,1.626
485,0.0,3.05,0.03,6,0.69,1.624
486,0.0,3.05,0.03,6,0.69,1.623
487,0.0,3.05,0.03,6,0.69,1.621
488,0.0,3.05,0.03,6,0.69,1.619
489,0.0,3.05,0.03,6,0.69,1.618
490,0.0,3.05,0.03,6,0.69,1.616
491,0.0,3.05,0.03,6,0.69,1.614
492,0.0,3.05,0.03,6,0.69,1.613
493,0.0,3.05,0.03,6,0.69,1.611
494,0.0,3.05,0.03,6,0.69,1.609
495,0.0,3.05,0.03,6,0.7,1.608
496,0.0,3.05,0.03,6,0.7,1.606
497,0.0,3.05,0.03,6,0.7,1.604
498,0.0,3.05,0.03,6,0.7,1.603
499,0.0,3.05,0.03,6,0.7,1.601
500,0.0,3.05,0.03,6,0.7,1.6
501,0.0,3.05,0.03,6,0.7,1.598
502,0.0,3.05,0.03,6,0.7,1.596
503,0.0,3.05,0.03,6,0.7,1.595
504,0.0,3.05,0.03,6,0.7,1.593
505,0.0,3.05,0.03,6,0.7,1.592
506,0.0,3.05,0.03,6,0.7,1.59
507,0.0,3.05,0.03,6,0.7,1.589
508,0.0,3.05,0.03,6,0.7,1.587
509,0.0,3.05,0.03,6,0.7,1.585
510,0.0,3.05,0.03,6,0.7,1.584
511,0.0,3.05,0.03,6,0.7,1.582
512,0.0,3.05,0.03,6,0.7,1.581
513,0.0,3.05,0.03,6,0.7,1.579
514,0.0,3.05,0.03,6,0.7,1.578
515,0.0,3.05,0.03,6,0.7,1.576
516,0.0,3.05,0.03,6,0.7,1.575
517,0.0,3.05,0.03,6,0.7,1.573
518,0.0,3.05,0.03,6,0.7,1.572
519,0.0,3.05,0.03,6,0.7,1.57
520,0.0,3.05,0.03,6,0.7,1.569
521,0.0,3.05,0.03,6,0.7,1.567
522,0.0,3.05,0.03,6,0.7,1.566
523,0.0,3.05,0.03,6,0.7,1.564
524,0.0,3.05,0.03,6,0.7,1.563
525,0.0,3.05,0.03,6,0.7,1.561
526,0.0,3.05,0.03,6,0.7,1.56
527,0.0,3.05,0.03,6,0.7,1.558
528,0.0,3.05,0.03,6,0.7,1.557
529,0.0,3.05,0.03,6,0.7,1.555
530,0.0,3.05,0.03,6,0.7,1.554
531,0.0,3.05,0.03,6,0.7,1.552
532,0.0,3.05,0.03,6,0.7,1.551
533,0.0,3.05,0.03,6,0.7,1.549
534,0.0,3.05,0.03,6,0.7,1.548
535,0.0,3.05,0.03,6,0.7,1.547
536,0.0,3.05,0.03,6,0.7,1.545
537,0.0,3.05,0.03,6,0.7,1.544
538,0.0,3.05,0.03,6,0.7,1.542
539,0.0,3.05,0.03,6,0.7,1.541
540,0.0,3.05,0.03,6,0.69,1.539
541,0.0,3.05,0.03,6,0.69,1.538
542,0.0,3.05,0.03,6,0.69,1.537
543,0.0,3.05,0.03,6,0.69,1.535
544,0.0,3.05,0.03,6,0.69,1.534
545,0.0,3.05,0.03,6,0.69,1.532
546,0.0,3.05,0.03,6,0.69,1.531
547,0.0,3.05,0.03,6,0.69,1.529
548,0.0,3.05,0.03,6,0.69,1.528
549,0.0,3.05,0.03,6,0.69,1.527
550,0.0,3.05,0.03,6,0.69,1.525
551,0.0,3.05,0.03,6,0.69,1.524
552,0.0,3.05,0.03,6,0.69,1.523
553,0.0,3.05,0.03,6,0.69,1.521
554,0.0,3.05,0.03,6,0.69,1.52
555,0.0,3.05,0.03,6,0.69,1.518
556,0.0,3.05,0.03,6,0.69,1.517
557,0.0,3.05,0.03,6,0.69,1.516
558,0.0,3.05,0.03,6,0.69,1.514
559,0.0,3.05,0.03,6,0.69,1.513
560,0.0,3.05,0.03,6,0.69,1.512
561,0.0,3.05,0.03,6,0.69,1.51
562,0.0,3.05,0.03,6,0.69,1.509
563,0.0,3.05,0.03,6,0.69,1.508
564,0.0,3.05,0.03,6,0.69,1.506
565,0.0,3.05,0.03,6,0.69,1.505
566,0.0,3.05,0.03,6,0.69,1.504
567,0.0,3.05,0.03,6,0.69,1.502
568,0.0,3.05,0.03,6,0.69,1.501
569,0.0,3.05,0.03,6,0.69,1.5
570,0.0,3.05,0.03,6,0.69,1.498
571,0.0,3.05,0.03,6,0.69,1.497
572,0.0,3.05,0.03,6,0.69,1.496
573,0.0,3.05,0.03,6,0.69,1.494
574,0.0,3.05,0.03,6,0.69,1.493
575,0.0,3.05,0.03,6,0.69,1.492
576,0.0,3.05,0.03,6,0.69,1.49
577,0.0,3.05,0.03,6,0.69,1.489
578,0.0,3.05,0.03,6,0.69,1.488
